"word" "instances" "U.S" "Eng" "Eur" "Row"
"2936" "copacabana" "1" -5.20880792941186e-07 -7.72557945493265e-06 -7.84597250604643e-06 0
"2937" "reservation" "2" 1.812023367357e-05 -5.77434631993034e-06 0 0
"2938" "lament" "1" 1.81199993864599e-05 -5.77427166002601e-06 0 0
"2939" "cherokee" "1" 1.81197651054081e-05 -5.77419700205231e-06 0 0
"2940" "billionaire" "1" -4.24170583623487e-06 -9.04893542362541e-06 0 0
"2941" "giving" "2" -1.02381539954328e-05 -1.32618889543982e-05 -1.27438676165927e-05 2.42649308127549e-05
"2942" "hurricane" "1" -4.22950019125064e-06 -8.07062390658724e-06 -3.44623566180163e-06 0
"2943" "mist" "1" -4.18491655321586e-06 0 0 -8.36487145359806e-06
"2944" "lipstick" "1" -7.43960122872201e-06 -4.2669475213477e-06 -1.24013427508871e-05 0
"2945" "collar" "1" -7.43950505641403e-06 -4.26689236218278e-06 -1.24011824377577e-05 0
"2946" "gudbye" "1" -1.45426625126032e-05 -7.94107549546637e-06 1.32043493136601e-06 0
"2947" "t.jane" "1" -1.45424745233258e-05 -7.94097284321523e-06 1.3204178624415e-06 0
"2948" "mockingbird" "3" 3.0106458592839e-06 0 0 0
"2949" "pushbike" "1" -1.52399634340055e-05 2.09724415325775e-05 -1.10428140459545e-05 0
"2950" "jill" "1" -7.29386177217238e-07 -6.35532653016205e-06 -8.72853225894934e-06 0
"2951" "woodstock" "2" 4.70787188924198e-06 -3.0319005779058e-06 -1.27286141146115e-05 0
"2952" "dashboard" "1" -9.48500557749038e-06 -3.4268948164284e-06 -1.50202171362153e-06 0
"2953" "paralyzer" "1" 2.13164883278124e-06 -8.79923569091436e-06 0 0
"2954" "antmusic" "1" -1.46649844770195e-05 1.44973721681235e-05 -8.43797207465855e-06 0
"2955" "junge" "1" -1.86770687427842e-05 0 7.55183729030793e-07 0
"2956" "komm" "1" -1.86765859627772e-05 0 7.55164208429833e-07 0
"2957" "bald" "1" -1.8676344582133e-05 0 7.55154448507787e-07 0
"2958" "wieder" "1" -1.86758618395621e-05 0 7.55134929420512e-07 0
"2959" "matchbox" "1" 4.74382029471282e-07 0 0 0
"2960" "mf" "1" -1.66570773717049e-05 -4.19162194032369e-06 -9.55785565691393e-06 5.9987151762221e-06
"2961" "addictive" "1" -1.4919667553774e-05 -1.16811306583983e-05 4.98022499833073e-07 -8.12282214712474e-06
"2962" "tighten" "1" 2.34628012950117e-05 -1.3013976305373e-05 0 0
"2963" "north" "1" -9.09401335257862e-06 1.28856689047371e-06 -1.24509806247753e-05 0
"2964" "alaska" "1" -9.09389583305428e-06 1.2885502386653e-06 -1.24508197240526e-05 0
"2965" "valerie" "1" -1.86739311188096e-05 -1.08560757367973e-05 2.62023716894747e-06 -8.36173668061974e-06
"2966" "creole" "1" -1.66156685007198e-05 -5.58346587752616e-06 -9.90683138234998e-06 -7.99175296351564e-06
"2967" "amanda" "1" -6.08076740852298e-06 -5.85984923292342e-06 -5.81775991133934e-06 0
"2968" "d.arbanville" "1" -1.86732072014416e-05 -6.22508499560573e-06 5.10993521387705e-06 0
"2969" "calendar" "1" -7.27606167081721e-06 -2.12764491069991e-06 -1.08658895351866e-05 0
"2970" "overprotected" "1" -1.53752468917328e-05 -1.20895028643274e-05 1.54407184105015e-06 -8.25241510301679e-06
"2971" "rockafeller" "1" -1.04168611036146e-05 -1.24990720246544e-05 -9.44591007712078e-06 4.73601533204074e-06
"2972" "skank" "1" -1.04167265031946e-05 -1.2498910519156e-05 -9.44578802274653e-06 4.73595413609635e-06
"2973" "happening" "1" 7.25351313003544e-06 -2.39409637142192e-06 -1.2225214652935e-05 0
"2974" "dreamer" "3" -1.66215440730227e-05 -1.30461751238698e-05 1.18367913759507e-07 -8.38230282408709e-06
"2975" "rollercoaster" "3" -1.74070682790757e-05 1.27791689921213e-05 -1.10198892143759e-05 0
"2976" "montego" "1" -4.8403434340504e-06 -1.59426788839086e-06 -1.07597480572362e-05 -8.33836271161044e-06
"2977" "porque" "1" -1.86620489547102e-05 0 1.67999055107987e-05 0
"2978" "vas" "2" 0 0 1.47076082943066e-05 -7.96824510096012e-06
"2979" "avoid" "1" -9.21989182465142e-06 7.24551210715104e-06 -1.22234772866678e-05 0
"2980" "inch.allah" "1" 0 0 7.88793070058233e-06 0
"2981" "se" "2" -1.30712362552848e-05 -8.35290222266095e-06 0 -8.26208457470017e-06
"2982" "sio" "1" -8.4032612559396e-06 -6.00171609962253e-06 -5.58733207029507e-06 0
"2983" "vuole" "1" 0 0 7.85565718777019e-06 0
"2984" "cinderella" "1" -1.73342803374021e-05 2.40851724447406e-06 9.33301632701526e-07 0
"2985" "rockefella" "1" -1.73340573138786e-05 2.40848625639773e-06 9.33289624806504e-07 0
"2986" "fishies" "1" -3.74560499576702e-06 0 -1.2640063002717e-05 0
"2987" "motown" "2" -3.33411778688694e-06 -1.30543458293019e-05 -1.26575930437183e-05 -8.17320571812988e-06
"2988" "shuffle" "1" -1.24604433742725e-05 -1.42041035474749e-06 3.94614139570994e-07 0
"2989" "devotion" "1" -1.84827033656235e-06 0 0 -8.28130092679429e-06
"2990" "insensitive" "1" -1.06948050076684e-05 6.86116142535303e-06 0 0
"2991" "danger" "1" -8.03853025894531e-06 -1.29550448392069e-05 -1.0615319529106e-05 -8.30253477308139e-06
"2992" "zone" "2" -1.49513743211348e-05 -1.08070568574814e-05 -8.75991633842672e-07 3.54538695029194e-06
"2993" "ringo" "1" -6.5401053287687e-07 4.53608358938439e-06 -1.26174456235564e-05 0
"2994" "sunscreen" "1" -1.23791293278818e-05 2.70786280723372e-06 -9.23414234470973e-06 0
"2995" "scientist" "1" -9.45171951193475e-06 -1.27723805677802e-05 -1.23301296811119e-06 0
"2996" "prince" "2" -1.72783530278985e-05 -1.25605787079367e-05 -3.73523025936615e-06 2.42932456372228e-05
"2997" "charming" "1" -1.64235613462354e-05 8.44735635654254e-06 -3.16987399605267e-06 0
"2998" "tuxedo" "1" -2.46689337629689e-06 0 0 -8.23649522380803e-06
"2999" "junction" "1" -2.46686164531602e-06 0 0 -8.23638928000242e-06
"3000" "goldeneye" "1" -1.8587220859193e-05 -1.27712305688867e-05 9.05531058234023e-06 -7.86812039324829e-06
"3001" "anniversary" "1" -6.29219721629005e-06 -8.34860468852535e-06 0 0
"3002" "unicorn" "1" 6.88098296417341e-06 1.01076717621135e-05 0 0
"3003" "father.s" "1" -1.73207204566099e-05 -1.06381833690457e-05 -6.91525105137686e-06 2.53521930102809e-05
"3004" "otherside" "1" -9.93752285207048e-06 -1.31145294838057e-05 -4.33580370463243e-06 -7.84606006760146e-06
"3005" "automatic" "1" -7.46578733731379e-06 -9.77785029034235e-07 -6.36469811836166e-06 0
"3006" "taxi" "2" -3.9998436002225e-06 -5.07067792315724e-06 -9.67859944468996e-06 -8.34381529825882e-06
"3007" "fingertips" "1" 5.99805419521944e-06 -1.24407184801616e-05 0 0
"3008" "autobahn" "1" -5.37722179809951e-06 -3.58180527550701e-06 -6.67970449589846e-06 0
"3009" "begins" "1" -1.73111758402305e-05 -1.31872166571601e-05 2.18309504592569e-05 0
"3010" "eh" "1" -1.74708311862034e-07 0 -1.27077585789204e-05 0
"3011" "cumpari" "1" -1.74706065301e-07 0 -1.27075951708092e-05 0
"3012" "violets" "1" -4.52197005357736e-06 -8.34624292914942e-06 0 0
"3013" "piu" "1" -1.33919774395181e-05 0 6.7801711552556e-06 -7.80074236060205e-06
"3014" "bella" "1" -1.3391805239731e-05 0 6.78008397290823e-06 -7.8006420553126e-06
"3015" "cosa" "1" -1.33916330443723e-05 0 6.77999679280288e-06 -7.80054175260265e-06
"3016" "roulette" "2" -1.69399307433317e-05 -8.29658494876176e-06 8.47804522161069e-06 0
"3017" "raunchy" "1" -1.77135915933912e-06 -5.4425614405336e-06 0 0
"3018" "stoppin" "1" 4.08437121605629e-06 -7.20099247679658e-06 -1.24297019671252e-05 0
"3019" "records" "1" -1.08681002728652e-05 -1.08013598644353e-05 -7.825781266477e-06 -3.16736572121467e-06
"3020" "steppin" "1" 1.16697216960089e-07 -8.34527713995258e-06 -1.24620959855549e-05 0
"3021" "violet" "1" -1.64836026087743e-05 -1.01132966520487e-05 -1.9252796145253e-06 -8.27597731699807e-06
"3022" "ta" "1" 9.15989185004733e-07 -9.19436036904717e-06 -1.17307012308459e-05 0
"3023" "ship" "1" -8.6584103633839e-08 0 0 0
"3024" "energy" "2" -1.52199221332775e-05 -1.22340475118875e-05 1.52076132519274e-05 0
"3025" "c.mon" "2" -5.90656427329157e-06 -7.36755255153997e-06 -1.25684561948869e-05 0
"3026" "unbreakable" "1" 0 1.47351561628415e-06 -3.95803481845501e-06 -8.24829881777028e-06
"3027" "sorrow" "1" -1.62214068966273e-05 2.70708718287913e-05 0 0
"3028" "ohio" "1" 8.37853312402227e-06 -7.29873641267479e-06 -1.06533136293164e-05 0
"3029" "phone" "1" -7.48520545699322e-06 -9.89269006101948e-06 -1.11062163550137e-05 -8.22609158652142e-06
"3030" "heartbeat" "1" -4.40238460520612e-06 -1.30155064761281e-05 -7.13770760520244e-06 -6.88846984225946e-06
"3031" "guantanamera" "1" -5.64733535405388e-06 -9.64262021174188e-07 -1.19742786348871e-05 -8.11801795146498e-06
"3032" "boyfriend" "1" -6.99558237012112e-06 -5.7904185160973e-06 0 0
"3033" "election" "1" -9.67633162074391e-06 -9.08444000397933e-06 2.7875111708102e-06 0
"3034" "june" "1" -8.03749627212832e-06 0 -1.2344101146753e-05 -8.05288753324081e-06
"3035" "certain" "1" -1.35301879962791e-05 -3.84217740763867e-06 -1.22906008716849e-05 -7.81550131572068e-06
"3036" "dippy" "1" 0 3.92537391147726e-06 -1.96591108035376e-06 -8.22524846851732e-06
"3037" "dustman" "1" -1.85094233219687e-05 2.18534872356026e-05 0 0
"3038" "refuse" "1" -1.8509186191917e-05 2.18532072636948e-05 0 0
"3039" "disposal" "1" -1.8508949067941e-05 2.18529272989605e-05 0 0
"3040" "officer" "1" -1.85087119500406e-05 2.18526473413995e-05 0 0
"3041" "honeycomb" "1" -1.80466275862355e-06 -5.70655046902366e-06 0 0
"3042" "tusk" "1" -2.85060304408529e-06 -4.155053985656e-06 -6.9587277636959e-06 0
"3043" "brianstorm" "1" -1.63246297096562e-05 -3.42089815285019e-06 -1.26715873320898e-05 4.41490861561832e-06
"3044" "dinah" "1" -7.77398825446773e-06 0 -1.26506832368741e-05 -7.74989414650559e-06
"3045" "breakeven" "1" -1.6653789851281e-06 -1.03260920879203e-05 -1.26682996100557e-05 0
"3046" "senza" "1" 0 -1.19849679387097e-05 1.96644874856356e-05 -7.92224076503456e-06
"3047" "warm" "1" -2.72316310724453e-06 0 0 -7.77116419191265e-06
"3048" "beats" "1" -1.44386086742222e-05 -8.31438295947137e-06 -1.08278159312408e-05 1.3451447647714e-05
"3049" "bullet" "1" -1.64661140609782e-05 8.22602013696808e-06 -9.06450764771337e-06 0
"3050" "cruisin" "1" 1.68694844007078e-06 -8.31374398137734e-06 0 -7.64107180524141e-06
"3051" "steam" "1" -1.43577864143548e-05 -2.9261525736143e-06 -9.18847630947612e-06 -6.15294339087755e-06
"3052" "josephine" "1" -1.6298053512761e-05 4.42836821342707e-06 -1.24146891342637e-05 0
"3053" "freeway" "1" -2.67112263906504e-06 -1.02560010273155e-05 -7.72470846352689e-06 0
"3054" "homing" "1" 0 9.35558343825745e-06 0 0
"3055" "attack" "1" -7.5299476762278e-06 -6.71319584869854e-06 -5.21227629030452e-06 0
"3056" "timber" "1" -1.06590657823094e-05 -5.71005475231081e-06 -8.23099958429894e-06 0
"3057" "pepito" "1" 0 0 2.89908519155417e-06 0
"3058" "X9pm" "1" 0 0 0 0
"3059" "crack" "1" -9.22332835438965e-06 -4.6432128566585e-06 -8.08552629050729e-06 0
"3060" "misunderstanding" "1" -3.48197220346397e-06 1.59014784509262e-06 -1.23808313118665e-05 0
"3061" "ebeneezer" "1" -1.85067618521056e-05 4.41317987560534e-06 1.64721962695927e-07 0
"3062" "kickin" "1" -1.31106590081527e-06 -1.31070227537998e-05 0 -7.57511264195913e-06
"3063" "alexander.s" "1" -4.22922975065464e-06 0 -1.25223826483169e-05 0
"3064" "ragtime" "1" -4.22917559017017e-06 0 -1.25222222838177e-05 0
"3065" "sensitivity" "1" -4.9089526418853e-06 -1.29303954988206e-05 0 2.4055924526438e-05
"3066" "service" "1" -4.9128653485284e-06 -1.01612093164079e-05 -7.46266006079131e-06 0
"3067" "hole" "2" -1.64723469003738e-05 -8.31118905083605e-06 2.55488303235803e-06 0
"3068" "dat" "1" -2.26884967059032e-06 8.65850654417049e-07 -8.9426719855811e-06 0
"3069" "particular" "1" 1.53928797360368e-06 8.80694246194529e-08 -1.2508451406478e-05 0
"3070" "tutta" "1" -1.86334052241776e-06 -1.01548865866782e-05 -1.25319845910168e-05 0
"3071" "orchid" "1" -1.43844386773726e-05 -5.32194383795305e-06 -9.06079368445135e-06 -4.23208185798275e-06
"3072" "policy" "1" -7.87732932915978e-06 -1.2893837551997e-05 1.1420073016494e-06 0
"3073" "superstitious" "1" -1.71823700694606e-05 -7.35173258121735e-06 1.50330229661676e-06 -7.33623570283873e-06
"3074" "dardanella" "1" -4.99141795855709e-06 0 0 -4.23191930234445e-06
"3075" "yowsah" "3" 1.98434237552479e-06 -7.17056769583066e-06 -1.26259496474483e-05 0
"3076" "powder" "1" -7.83717886268767e-06 -8.31012495985061e-06 0 0
"3077" "silent" "2" -4.31547980932706e-06 -1.04717662112826e-05 -7.55856978047263e-06 0
"3078" "holy" "1" -1.16882189836251e-05 -1.25894394159827e-05 -1.12245955174728e-05 -1.91050955897342e-05
"3079" "huggin" "1" 1.68215324941121e-06 0 0 0
"3080" "chalkin" "1" 1.68213171399048e-06 0 0 0
"3081" "hats" "1" -3.34947971675189e-06 3.91756840686504e-06 0 0
"3082" "larry" "1" -3.34943683682516e-06 3.917518254286e-06 0 0
"3083" "handy" "1" 1.99206234277793e-06 1.6775289711166e-06 0 0
"3084" "wildfire" "1" -1.81876248910628e-07 1.87802349760462e-06 0 0
"3085" "sunchyme" "1" 0 -7.08641824674816e-06 5.98313798091701e-06 -7.27035344573949e-06
"3086" "disease" "1" -1.05027267136056e-05 -1.29255952444654e-05 6.03339878791514e-06 0
"3087" "heels" "1" -3.45639026357447e-06 -7.32069710390794e-06 -1.06484621907052e-05 0
"3088" "within" "1" -1.0200038807991e-05 -1.26558071963679e-05 -1.14700971316553e-06 0
"3089" "sincerely" "1" 1.17322181296793e-06 -1.28512505327603e-05 0 0
"3090" "botch" "1" -5.00206150658223e-06 -1.28510860346479e-05 -1.26495258006287e-05 0
"3091" "baciami" "1" -5.00199748019494e-06 -1.28509215407466e-05 -1.26493638866985e-05 0
"3092" "piccina" "1" -5.00193345544671e-06 -1.28507570510564e-05 -1.26492019769132e-05 0
"3093" "letting" "1" -1.06960905892944e-05 -1.15694432186934e-05 -8.43308234639602e-06 -6.1486905852776e-06
"3094" "barbra" "1" -1.72603172213634e-05 -9.0363681603952e-06 -5.69441332528336e-06 0
"3095" "streisand" "1" -1.72600963006141e-05 -9.03625250080452e-06 -5.69434044052449e-06 0
"3096" "headlight" "1" -3.77784431355474e-06 -5.76982042126176e-06 0 0
"3097" "prima" "1" 0 -9.63237667873226e-07 -6.7185252187447e-06 0
"3098" "heroes" "2" 0 -1.24975612012045e-05 7.71368019596542e-06 4.36774205379925e-06
"3099" "lute" "1" 0 -7.90122190175366e-06 1.59254696240905e-05 0
"3100" "satisfy" "1" -1.03054870469905e-05 -1.25850891182424e-05 8.06996080021406e-07 0
"3101" "americans" "1" -1.83067315596022e-06 -2.44949788970087e-06 -1.21086529098884e-05 0
"3102" "neck" "1" -3.08610260846728e-06 -4.23396839273835e-06 0 0
"3103" "sneakin" "1" -7.41660635488944e-06 -5.7935273734349e-06 0 -7.18193174633756e-06
"3104" "kingston" "1" -1.72494998434534e-05 -9.52865451510993e-06 9.11006429941452e-06 0
"3105" "lifestyles" "1" -1.29347381897832e-05 -1.25841227936704e-05 -7.58784184418747e-06 4.51806532120363e-06
"3106" "poupee" "2" -1.84925519329685e-05 0 3.46207811747823e-06 0
"3107" "cire" "1" -1.84923152858564e-05 0 3.46203381365301e-06 0
"3108" "enola" "1" -1.44120939261212e-05 -7.68999426769635e-06 4.05990193834774e-06 0
"3109" "gay" "1" -1.44119095008924e-05 -7.68989586222111e-06 4.05984998556783e-06 0
"3110" "second" "2" -2.73215361517268e-06 0 0 0
"3111" "buddy" "1" -3.85235436916502e-06 -1.2788149234779e-05 -1.07540223519904e-05 0
"3112" "holly" "1" -3.85230507543404e-06 -1.27879856009261e-05 -1.07538847462994e-05 0
"3113" "kayleigh" "1" -1.23650348613418e-05 -8.30523364871138e-06 5.27597392442611e-06 0
"3114" "t.en" "1" -9.12720826335538e-06 -8.30130350962529e-06 0 0
"3115" "seek" "1" -8.82136804799775e-06 -1.04510122963557e-05 -9.36997218009689e-06 -7.56494015407826e-06
"3116" "amy" "1" -8.82125522979555e-06 -1.04508786363143e-05 -9.36985234568909e-06 -7.56484340457826e-06
"3117" "stood" "1" -5.06514233075917e-06 -8.93602708345595e-06 -1.26620286190862e-05 0
"3118" "perdono" "1" -1.7110760692803e-05 0 1.65316978234876e-05 0
"3119" "boring" "1" -1.64872234573419e-05 -1.29420156665812e-05 8.86255067608706e-07 8.00318915821419e-06
"3120" "regret" "1" -1.22905849833081e-05 -1.19647365231909e-05 -1.22681245823012e-05 2.08790660770078e-05
"3121" "professional" "1" -1.64907718524822e-05 -5.36915081744082e-06 3.77323471495799e-06 0
"3122" "widow" "1" -1.64905609676533e-05 -5.36908215646717e-06 3.77318646264061e-06 0
"3123" "saddle" "1" -2.85347600640275e-06 -1.51397750007076e-05 0 0
"3124" "X18" "1" 0 0 0 0
"3125" "graceland" "1" -4.11934330971733e-07 -1.06841711271543e-05 -1.25780745299055e-05 0
"3126" "sitting" "2" -1.04794015214654e-05 -1.31118389705823e-05 -1.25984574835939e-05 9.70334956421583e-06
"3127" "lavender" "1" -1.34685079723068e-05 -9.7212109519343e-07 0 0
"3128" "wrong" "2" -1.71438618050826e-05 -2.85278704227458e-06 -9.32664804458709e-06 -8.20926199986767e-06
"3129" "haired" "1" -1.71833383117272e-05 1.23196898623155e-05 -6.77410622509416e-06 0
"3130" "liverpool" "1" -1.71831185984202e-05 1.23195323376394e-05 -6.77401960855589e-06 0
"3131" "nothin.s" "1" -4.55551100265181e-07 -5.44159834306137e-06 0 0
"3132" "jackie" "1" 1.18382499168367e-06 -6.04723077737679e-06 -1.21949484636999e-05 0
"3133" "songbird" "1" -7.2709456471816e-06 -1.29637912121741e-05 -1.25703905550068e-05 3.88977871133683e-06
"3134" "vamos" "1" 0 -1.30906242471726e-05 1.45523320069227e-05 -8.23015956296723e-06
"3135" "playa" "1" 0 -1.30904568757094e-05 1.45521459466513e-05 -8.2300543354531e-06
"3136" "gotham" "1" -9.78715004074249e-06 -1.26409206765368e-05 1.14171099994009e-07 0
"3137" "taste" "1" 7.40343209558709e-06 -1.26407590589356e-05 -1.08929509727332e-05 0
"3138" "swallows" "1" -4.4524091721381e-06 -1.19616771142405e-05 0 0
"3139" "capistrano" "1" -4.45235224833417e-06 -1.1961524184863e-05 0 0
"3140" "celebrity" "1" -1.24260435438659e-05 -1.2923557485235e-05 -1.02005483781061e-05 1.33176792193706e-05
"3141" "skin" "1" -7.40495739340287e-06 -5.00608694155649e-06 -1.25599122599581e-05 0
"3142" "breakout" "1" -1.17388038879189e-05 -9.51878745704795e-06 -8.47311026405789e-06 3.26501885985063e-06
"3143" "fascination" "1" -7.76195645042962e-06 -2.80332823509814e-06 -7.46466119734042e-06 0
"3144" "calling" "3" -1.29843464379255e-05 -9.80643870247831e-06 3.9492497537226e-06 0
"3145" "s.o.s" "1" 0 -1.02403020771176e-05 2.05063033791011e-05 0
"3146" "benefit" "1" -1.0122074558444e-05 -1.31115266328388e-05 -1.25993785828612e-05 2.3989816811874e-05
"3147" "sideshow" "1" 1.58821841363748e-06 -1.2891615257352e-05 -1.23892992748486e-05 -7.66829191314634e-06
"3148" "wolverton" "1" -5.22908548527208e-06 5.33728401742369e-06 0 0
"3149" "jeanny" "1" 0 -1.31061407942313e-05 2.29029923733017e-05 0
"3150" "grip" "1" -9.3676276136433e-06 -1.29594830386563e-05 -9.20764973639123e-06 -6.74261834063127e-06
"3151" "mademoiselle" "1" 0 0 1.3409265021965e-05 0
"3152" "ninette" "1" 0 0 1.34090936334629e-05 0
"3153" "gustas" "1" -1.33113585569259e-05 0 4.83545363471846e-06 -8.2272142093404e-06
"3154" "hi" "3" -2.81220037306006e-06 0 0 0
"3155" "coz" "1" -1.64114398542609e-05 4.93009094292319e-06 -3.57194619450194e-06 0
"3156" "cottonfields" "1" -1.83906470894161e-05 1.25389661316198e-05 -6.00636273066266e-06 0
"3157" "nos" "1" 9.34057628504271e-06 -9.74293827081599e-06 -1.23025244721002e-05 0
"3158" "X12" "1" 0 0 0 0
"3159" "X35" "1" 0 0 0 0
"3160" "rollin" "1" -1.71445766980632e-05 1.46333378332228e-06 -2.16166306542645e-06 0
"3161" "bout" "1" -1.1922979874866e-05 -1.14995278790217e-05 -1.09292120409339e-06 -8.27500601571669e-06
"3162" "yonder" "2" -6.82384238251735e-06 -7.44582075445967e-06 -1.21338216801431e-05 0
"3163" "shackles" "1" -1.5003113535356e-05 -9.40922559510143e-06 -4.56813813278538e-06 3.99879978951999e-06
"3164" "roots" "1" -1.71514084875072e-05 6.51271317256587e-07 1.07289039759337e-06 0
"3165" "airliner" "1" -3.05193148849648e-06 -4.88430405520375e-06 -8.97892805202401e-06 0
"3166" "mornin" "1" -3.48192581089632e-06 0 -1.22552314063747e-05 0
"3167" "twenty" "1" 6.37029813822474e-06 -5.69019934759462e-06 -1.0586895373142e-05 0
"3168" "earrings" "1" -7.03173577493326e-06 0 -1.25844325235404e-05 -7.95187720923718e-06
"3169" "holler" "1" 0 -3.27991205102876e-06 -1.62971865159577e-07 4.87601511451212e-06
"3170" "molly" "1" -1.74830504129564e-06 -6.98250190900925e-06 0 0
"3171" "cross" "1" -1.09280653331428e-06 0 0 0
"3172" "brimful" "1" -1.63931063903994e-05 -4.12519572808022e-06 -9.40638871702821e-06 5.9036512765773e-06
"3173" "asha" "1" -1.63928978956726e-05 -4.12514326202919e-06 -9.40626908244528e-06 5.90357619134752e-06
"3174" "steps" "1" -1.83787183244682e-05 8.26013725346657e-07 -7.78814992444432e-06 0
"3175" "oxygen" "1" -7.39426553366783e-06 -6.50095523272987e-06 -3.98727123469934e-06 0
"3176" "mannish" "1" -8.00220464259156e-06 -1.25304745423446e-05 -1.0635558559047e-05 0
